,subject,predicate,object,type_df,iteration
1,http://www.wikidata.org/entity/Q170306,http://www.wikidata.org/prop/direct/P1478,http://www.wikidata.org/entity/Q702250,ingoing,5
0,http://www.wikidata.org/entity/Q702250,http://www.wikidata.org/prop/direct/P1536,http://www.wikidata.org/entity/Q170306,outgoing,5
1,http://www.wikidata.org/entity/Q508258,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q8683,outgoing,5
4,http://www.wikidata.org/entity/Q29654657,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q36963,outgoing,7
8,http://www.wikidata.org/entity/Q25481567,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q36963,outgoing,7
6,http://www.wikidata.org/entity/Q27949585,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q45621,outgoing,7
10,http://www.wikidata.org/entity/Q29643914,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q4247345,outgoing,7
0,http://www.wikidata.org/entity/Q2520916,http://www.wikidata.org/prop/direct/P135,http://www.wikidata.org/entity/Q1580145,outgoing,7
2,http://www.wikidata.org/entity/Q19392232,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q11460,outgoing,7
0,http://www.wikidata.org/entity/Q185392,http://www.wikidata.org/prop/direct/P135,http://www.wikidata.org/entity/Q1580145,outgoing,7
7,http://www.wikidata.org/entity/Q3837491,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q11460,outgoing,7
1,http://www.wikidata.org/entity/Q17491013,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q11460,outgoing,7
3,http://www.wikidata.org/entity/Q17491013,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q36963,outgoing,7
2,http://www.wikidata.org/entity/Q2155855,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q146,outgoing,7
4,http://www.wikidata.org/entity/Q29863589,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q327954,outgoing,7
14,http://www.wikidata.org/entity/Q23702848,http://www.wikidata.org/prop/direct/P61,http://www.wikidata.org/entity/Q1164334,outgoing,8
6,http://www.wikidata.org/entity/Q182609,http://www.wikidata.org/prop/direct/P166,http://www.wikidata.org/entity/Q1059569,outgoing,9
2,http://www.wikidata.org/entity/Q57360,http://www.wikidata.org/prop/direct/P166,http://www.wikidata.org/entity/Q1059569,outgoing,9
