,subject,predicate,object,type_df,iteration
1,http://www.wikidata.org/entity/Q5118069,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q1055311,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q6058096,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q4977239,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
4,http://www.wikidata.org/entity/Q12030291,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q2957154,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q6058127,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q19660693,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q23947238,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q12030309,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q5912506,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q9067020,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q22833484,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q8200934,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
4,http://www.wikidata.org/entity/Q3068088,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q5641426,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q12030658,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
4,http://www.wikidata.org/entity/Q6414961,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q22227426,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q37853,outgoing,2
2,http://www.wikidata.org/entity/Q22227426,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q2843637,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q5909458,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q16518868,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q614686,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q17067235,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q3580397,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q3670047,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q5785905,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q28047541,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q5403602,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q12030894,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q12030740,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q12031056,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q1028202,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q12031042,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q28741115,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q5909217,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q9007668,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q16267074,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q12030589,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q4505124,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q2942680,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q5911568,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
3,http://www.wikidata.org/entity/Q4155886,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q5785699,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q12030650,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q6058659,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
2,http://www.wikidata.org/entity/Q5911643,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
1,http://www.wikidata.org/entity/Q5697224,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q4692,outgoing,2
