,iteration,path_expanded,nb_expanded,node_expanded,score
0,1,3-ingoing-http://www.wikidata.org/prop/direct/P170;http://www.wikidata.org/entity/Q5588,1,['http://www.wikidata.org/entity/Q5588'],23
1,2,3-ingoing-http://www.wikidata.org/prop/direct/P161;http://www.wikidata.org/entity/Q5588,23,"['http://www.wikidata.org/entity/Q17629443', 'http://www.wikidata.org/entity/Q3232010', 'http://www.wikidata.org/entity/Q23663690', 'http://www.wikidata.org/entity/Q21056477', 'http://www.wikidata.org/entity/Q19897995', 'http://www.wikidata.org/entity/Q26000749', 'http://www.wikidata.org/entity/Q5880026', 'http://www.wikidata.org/entity/Q5941128', 'http://www.wikidata.org/entity/Q8773940', 'http://www.wikidata.org/entity/Q21010270', 'http://www.wikidata.org/entity/Q16488383', 'http://www.wikidata.org/entity/Q5712848', 'http://www.wikidata.org/entity/Q19884567', 'http://www.wikidata.org/entity/Q20879937', 'http://www.wikidata.org/entity/Q8471027', 'http://www.wikidata.org/entity/Q5943279', 'http://www.wikidata.org/entity/Q43281370', 'http://www.wikidata.org/entity/Q19884325', 'http://www.wikidata.org/entity/Q45895679', 'http://www.wikidata.org/entity/Q16038651', 'http://www.wikidata.org/entity/Q28339146', 'http://www.wikidata.org/entity/Q19898216', 'http://www.wikidata.org/entity/Q18343221']",5
2,3,3-outgoing-http://www.wikidata.org/entity/Q5588;http://www.wikidata.org/prop/direct/P106,5,"['http://www.wikidata.org/entity/Q3753167', 'http://www.wikidata.org/entity/Q3753164', 'http://www.wikidata.org/entity/Q3707240', 'http://www.wikidata.org/entity/Q4015635', 'http://www.wikidata.org/entity/Q3735693']",4
