,iteration,path_expanded,nb_expanded,node_expanded,score
0,1,3-outgoing-http://www.wikidata.org/entity/Q49077;http://www.wikidata.org/prop/direct/P710,1,['http://www.wikidata.org/entity/Q49077'],6
1,2,3-ingoing-http://www.wikidata.org/prop/direct/P19;http://www.wikidata.org/entity/Q79,6,"['http://www.wikidata.org/entity/Q796', 'http://www.wikidata.org/entity/Q810', 'http://www.wikidata.org/entity/Q801', 'http://www.wikidata.org/entity/Q79', 'http://www.wikidata.org/entity/Q822', 'http://www.wikidata.org/entity/Q858']",188
2,3,3-ingoing-http://www.wikidata.org/prop/direct/P19;http://www.wikidata.org/entity/Q822,188,"['http://www.wikidata.org/entity/Q2827576', 'http://www.wikidata.org/entity/Q1431063', 'http://www.wikidata.org/entity/Q5081971', 'http://www.wikidata.org/entity/Q29187326', 'http://www.wikidata.org/entity/Q3147515', 'http://www.wikidata.org/entity/Q403494', 'http://www.wikidata.org/entity/Q3059260', 'http://www.wikidata.org/entity/Q124691', 'http://www.wikidata.org/entity/Q4165393', 'http://www.wikidata.org/entity/Q4663751', 'http://www.wikidata.org/entity/Q32860726', 'http://www.wikidata.org/entity/Q770517', 'http://www.wikidata.org/entity/Q20513176', 'http://www.wikidata.org/entity/Q3334710', 'http://www.wikidata.org/entity/Q4663226', 'http://www.wikidata.org/entity/Q4480380', 'http://www.wikidata.org/entity/Q532882', 'http://www.wikidata.org/entity/Q4413180', 'http://www.wikidata.org/entity/Q15056770', 'http://www.wikidata.org/entity/Q559232', 'http://www.wikidata.org/entity/Q473381', 'http://www.wikidata.org/entity/Q6734354', 'http://www.wikidata.org/entity/Q16002675', 'http://www.wikidata.org/entity/Q5255341', 'http://www.wikidata.org/entity/Q3318608', 'http://www.wikidata.org/entity/Q149636', 'http://www.wikidata.org/entity/Q214617', 'http://www.wikidata.org/entity/Q15975932', 'http://www.wikidata.org/entity/Q329307', 'http://www.wikidata.org/entity/Q582886', 'http://www.wikidata.org/entity/Q6875040', 'http://www.wikidata.org/entity/Q5623772', 'http://www.wikidata.org/entity/Q4917657', 'http://www.wikidata.org/entity/Q5517910', 'http://www.wikidata.org/entity/Q15615156', 'http://www.wikidata.org/entity/Q2827623', 'http://www.wikidata.org/entity/Q1360282', 'http://www.wikidata.org/entity/Q2829451', 'http://www.wikidata.org/entity/Q604002', 'http://www.wikidata.org/entity/Q7180687', 'http://www.wikidata.org/entity/Q3516312', 'http://www.wikidata.org/entity/Q27701826', 'http://www.wikidata.org/entity/Q2016805', 'http://www.wikidata.org/entity/Q21229874', 'http://www.wikidata.org/entity/Q18720156', 'http://www.wikidata.org/entity/Q3743671', 'http://www.wikidata.org/entity/Q7428682', 'http://www.wikidata.org/entity/Q2223815', 'http://www.wikidata.org/entity/Q21531747', 'http://www.wikidata.org/entity/Q4738498', 'http://www.wikidata.org/entity/Q7116706', 'http://www.wikidata.org/entity/Q3214339', 'http://www.wikidata.org/entity/Q12250776', 'http://www.wikidata.org/entity/Q38761470', 'http://www.wikidata.org/entity/Q2303691', 'http://www.wikidata.org/entity/Q2628960', 'http://www.wikidata.org/entity/Q7519259', 'http://www.wikidata.org/entity/Q11039303', 'http://www.wikidata.org/entity/Q3183621', 'http://www.wikidata.org/entity/Q4670410', 'http://www.wikidata.org/entity/Q10525074', 'http://www.wikidata.org/entity/Q328756', 'http://www.wikidata.org/entity/Q12228242', 'http://www.wikidata.org/entity/Q6828675', 'http://www.wikidata.org/entity/Q7278381', 'http://www.wikidata.org/entity/Q7395566', 'http://www.wikidata.org/entity/Q7959409', 'http://www.wikidata.org/entity/Q5437742', 'http://www.wikidata.org/entity/Q11018075', 'http://www.wikidata.org/entity/Q3571315', 'http://www.wikidata.org/entity/Q6932472', 'http://www.wikidata.org/entity/Q734027', 'http://www.wikidata.org/entity/Q929300', 'http://www.wikidata.org/entity/Q1984189', 'http://www.wikidata.org/entity/Q6824822', 'http://www.wikidata.org/entity/Q1169851', 'http://www.wikidata.org/entity/Q12409612', 'http://www.wikidata.org/entity/Q29176489', 'http://www.wikidata.org/entity/Q42616388', 'http://www.wikidata.org/entity/Q29179611', 'http://www.wikidata.org/entity/Q6988269', 'http://www.wikidata.org/entity/Q7715911', 'http://www.wikidata.org/entity/Q380714', 'http://www.wikidata.org/entity/Q2821436', 'http://www.wikidata.org/entity/Q403476', 'http://www.wikidata.org/entity/Q6893264', 'http://www.wikidata.org/entity/Q4730305', 'http://www.wikidata.org/entity/Q16145888', 'http://www.wikidata.org/entity/Q1711668', 'http://www.wikidata.org/entity/Q972187', 'http://www.wikidata.org/entity/Q2136109', 'http://www.wikidata.org/entity/Q2482127', 'http://www.wikidata.org/entity/Q16194221', 'http://www.wikidata.org/entity/Q4681592', 'http://www.wikidata.org/entity/Q26215871', 'http://www.wikidata.org/entity/Q47232658', 'http://www.wikidata.org/entity/Q1386100', 'http://www.wikidata.org/entity/Q16121777', 'http://www.wikidata.org/entity/Q4695789', 'http://www.wikidata.org/entity/Q5212363', 'http://www.wikidata.org/entity/Q12206168', 'http://www.wikidata.org/entity/Q4681540', 'http://www.wikidata.org/entity/Q2339569', 'http://www.wikidata.org/entity/Q1026624', 'http://www.wikidata.org/entity/Q12249759', 'http://www.wikidata.org/entity/Q6733825', 'http://www.wikidata.org/entity/Q4681586', 'http://www.wikidata.org/entity/Q7491271', 'http://www.wikidata.org/entity/Q7686191', 'http://www.wikidata.org/entity/Q5439077', 'http://www.wikidata.org/entity/Q1637222', 'http://www.wikidata.org/entity/Q2744969', 'http://www.wikidata.org/entity/Q144681', 'http://www.wikidata.org/entity/Q2482388', 'http://www.wikidata.org/entity/Q4695839', 'http://www.wikidata.org/entity/Q736571', 'http://www.wikidata.org/entity/Q1873244', 'http://www.wikidata.org/entity/Q16106578', 'http://www.wikidata.org/entity/Q4806960', 'http://www.wikidata.org/entity/Q19958001', 'http://www.wikidata.org/entity/Q21467192', 'http://www.wikidata.org/entity/Q6522088', 'http://www.wikidata.org/entity/Q3931570', 'http://www.wikidata.org/entity/Q2988864', 'http://www.wikidata.org/entity/Q6832395', 'http://www.wikidata.org/entity/Q6932951', 'http://www.wikidata.org/entity/Q20510786', 'http://www.wikidata.org/entity/Q1566859', 'http://www.wikidata.org/entity/Q3855701', 'http://www.wikidata.org/entity/Q4725072', 'http://www.wikidata.org/entity/Q19588366', 'http://www.wikidata.org/entity/Q652025', 'http://www.wikidata.org/entity/Q21104293', 'http://www.wikidata.org/entity/Q12180244', 'http://www.wikidata.org/entity/Q4055990', 'http://www.wikidata.org/entity/Q5984527', 'http://www.wikidata.org/entity/Q3605137', 'http://www.wikidata.org/entity/Q21438223', 'http://www.wikidata.org/entity/Q392629', 'http://www.wikidata.org/entity/Q307226', 'http://www.wikidata.org/entity/Q328775', 'http://www.wikidata.org/entity/Q509354', 'http://www.wikidata.org/entity/Q2438955', 'http://www.wikidata.org/entity/Q718677', 'http://www.wikidata.org/entity/Q1176626', 'http://www.wikidata.org/entity/Q15984277', 'http://www.wikidata.org/entity/Q3470787', 'http://www.wikidata.org/entity/Q335054', 'http://www.wikidata.org/entity/Q6590861', 'http://www.wikidata.org/entity/Q3580435', 'http://www.wikidata.org/entity/Q13647470', 'http://www.wikidata.org/entity/Q4119354', 'http://www.wikidata.org/entity/Q6104373', 'http://www.wikidata.org/entity/Q2562070', 'http://www.wikidata.org/entity/Q16693851', 'http://www.wikidata.org/entity/Q2335746', 'http://www.wikidata.org/entity/Q402214', 'http://www.wikidata.org/entity/Q6953522', 'http://www.wikidata.org/entity/Q2698168', 'http://www.wikidata.org/entity/Q3101783', 'http://www.wikidata.org/entity/Q981887', 'http://www.wikidata.org/entity/Q733919', 'http://www.wikidata.org/entity/Q6834617', 'http://www.wikidata.org/entity/Q12214920', 'http://www.wikidata.org/entity/Q149368', 'http://www.wikidata.org/entity/Q3603364', 'http://www.wikidata.org/entity/Q12241226', 'http://www.wikidata.org/entity/Q12780', 'http://www.wikidata.org/entity/Q18350422', 'http://www.wikidata.org/entity/Q4357888', 'http://www.wikidata.org/entity/Q372508', 'http://www.wikidata.org/entity/Q971856', 'http://www.wikidata.org/entity/Q2480151', 'http://www.wikidata.org/entity/Q10989502', 'http://www.wikidata.org/entity/Q1827299', 'http://www.wikidata.org/entity/Q2899899', 'http://www.wikidata.org/entity/Q3331022', 'http://www.wikidata.org/entity/Q4695928', 'http://www.wikidata.org/entity/Q29842910', 'http://www.wikidata.org/entity/Q5643965', 'http://www.wikidata.org/entity/Q2213799', 'http://www.wikidata.org/entity/Q17386303', 'http://www.wikidata.org/entity/Q15433761', 'http://www.wikidata.org/entity/Q6982651', 'http://www.wikidata.org/entity/Q41710306', 'http://www.wikidata.org/entity/Q1996382', 'http://www.wikidata.org/entity/Q29599307', 'http://www.wikidata.org/entity/Q4681551']",138
3,4,3-ingoing-http://www.wikidata.org/prop/direct/P495;http://www.wikidata.org/entity/Q822,138,"['http://www.wikidata.org/entity/Q11723695', 'http://www.wikidata.org/entity/Q12159866', 'http://www.wikidata.org/entity/Q29473999', 'http://www.wikidata.org/entity/Q6006974', 'http://www.wikidata.org/entity/Q7814734', 'http://www.wikidata.org/entity/Q5984666', 'http://www.wikidata.org/entity/Q290143', 'http://www.wikidata.org/entity/Q24940097', 'http://www.wikidata.org/entity/Q29908968', 'http://www.wikidata.org/entity/Q6758625', 'http://www.wikidata.org/entity/Q2910915', 'http://www.wikidata.org/entity/Q3418663', 'http://www.wikidata.org/entity/Q5948964', 'http://www.wikidata.org/entity/Q3319041', 'http://www.wikidata.org/entity/Q464842', 'http://www.wikidata.org/entity/Q710880', 'http://www.wikidata.org/entity/Q3531792', 'http://www.wikidata.org/entity/Q11789269', 'http://www.wikidata.org/entity/Q26220430', 'http://www.wikidata.org/entity/Q11779477', 'http://www.wikidata.org/entity/Q3178636', 'http://www.wikidata.org/entity/Q1311416', 'http://www.wikidata.org/entity/Q5231592', 'http://www.wikidata.org/entity/Q1914221', 'http://www.wikidata.org/entity/Q554718', 'http://www.wikidata.org/entity/Q767737', 'http://www.wikidata.org/entity/Q3806427', 'http://www.wikidata.org/entity/Q20383134', 'http://www.wikidata.org/entity/Q3391074', 'http://www.wikidata.org/entity/Q10335400', 'http://www.wikidata.org/entity/Q58177', 'http://www.wikidata.org/entity/Q7630433', 'http://www.wikidata.org/entity/Q16733746', 'http://www.wikidata.org/entity/Q11835669', 'http://www.wikidata.org/entity/Q657217', 'http://www.wikidata.org/entity/Q21175284', 'http://www.wikidata.org/entity/Q9251177', 'http://www.wikidata.org/entity/Q9360022', 'http://www.wikidata.org/entity/Q11816660', 'http://www.wikidata.org/entity/Q7822629', 'http://www.wikidata.org/entity/Q3294664', 'http://www.wikidata.org/entity/Q28648678', 'http://www.wikidata.org/entity/Q1389167', 'http://www.wikidata.org/entity/Q22095121', 'http://www.wikidata.org/entity/Q800179', 'http://www.wikidata.org/entity/Q1681752', 'http://www.wikidata.org/entity/Q2836249', 'http://www.wikidata.org/entity/Q11786641', 'http://www.wikidata.org/entity/Q7823045', 'http://www.wikidata.org/entity/Q4120439', 'http://www.wikidata.org/entity/Q5065451', 'http://www.wikidata.org/entity/Q9267309', 'http://www.wikidata.org/entity/Q3470851', 'http://www.wikidata.org/entity/Q5487830', 'http://www.wikidata.org/entity/Q7030864', 'http://www.wikidata.org/entity/Q3916370', 'http://www.wikidata.org/entity/Q16197487', 'http://www.wikidata.org/entity/Q743555', 'http://www.wikidata.org/entity/Q4724683', 'http://www.wikidata.org/entity/Q33284296', 'http://www.wikidata.org/entity/Q390500', 'http://www.wikidata.org/entity/Q17627780', 'http://www.wikidata.org/entity/Q16119735', 'http://www.wikidata.org/entity/Q8071326', 'http://www.wikidata.org/entity/Q400641', 'http://www.wikidata.org/entity/Q18167825', 'http://www.wikidata.org/entity/Q438260', 'http://www.wikidata.org/entity/Q6375310', 'http://www.wikidata.org/entity/Q586575', 'http://www.wikidata.org/entity/Q7129626', 'http://www.wikidata.org/entity/Q6722293', 'http://www.wikidata.org/entity/Q3196039', 'http://www.wikidata.org/entity/Q9188670', 'http://www.wikidata.org/entity/Q9252695', 'http://www.wikidata.org/entity/Q12219004', 'http://www.wikidata.org/entity/Q3435215', 'http://www.wikidata.org/entity/Q2836077', 'http://www.wikidata.org/entity/Q3066903', 'http://www.wikidata.org/entity/Q4341206', 'http://www.wikidata.org/entity/Q5343884', 'http://www.wikidata.org/entity/Q24851785', 'http://www.wikidata.org/entity/Q2874504', 'http://www.wikidata.org/entity/Q1950678', 'http://www.wikidata.org/entity/Q9339758', 'http://www.wikidata.org/entity/Q3310815', 'http://www.wikidata.org/entity/Q19956379', 'http://www.wikidata.org/entity/Q1655973', 'http://www.wikidata.org/entity/Q11735701', 'http://www.wikidata.org/entity/Q3793252', 'http://www.wikidata.org/entity/Q16225102', 'http://www.wikidata.org/entity/Q1624665', 'http://www.wikidata.org/entity/Q41187178', 'http://www.wikidata.org/entity/Q11710909', 'http://www.wikidata.org/entity/Q901170', 'http://www.wikidata.org/entity/Q6889952', 'http://www.wikidata.org/entity/Q16195229', 'http://www.wikidata.org/entity/Q22686450', 'http://www.wikidata.org/entity/Q9258036', 'http://www.wikidata.org/entity/Q1707558', 'http://www.wikidata.org/entity/Q7926323', 'http://www.wikidata.org/entity/Q10512893', 'http://www.wikidata.org/entity/Q9359986', 'http://www.wikidata.org/entity/Q6890891', 'http://www.wikidata.org/entity/Q117407', 'http://www.wikidata.org/entity/Q6399379', 'http://www.wikidata.org/entity/Q3351122', 'http://www.wikidata.org/entity/Q11788574', 'http://www.wikidata.org/entity/Q1508934', 'http://www.wikidata.org/entity/Q10316162', 'http://www.wikidata.org/entity/Q4165335', 'http://www.wikidata.org/entity/Q767061', 'http://www.wikidata.org/entity/Q607841', 'http://www.wikidata.org/entity/Q1707399', 'http://www.wikidata.org/entity/Q535124', 'http://www.wikidata.org/entity/Q6836356', 'http://www.wikidata.org/entity/Q16122097', 'http://www.wikidata.org/entity/Q1721136', 'http://www.wikidata.org/entity/Q2896299', 'http://www.wikidata.org/entity/Q2581845', 'http://www.wikidata.org/entity/Q12247838', 'http://www.wikidata.org/entity/Q1360099', 'http://www.wikidata.org/entity/Q1707617', 'http://www.wikidata.org/entity/Q3461281', 'http://www.wikidata.org/entity/Q3545102', 'http://www.wikidata.org/entity/Q24248277', 'http://www.wikidata.org/entity/Q3433241', 'http://www.wikidata.org/entity/Q18716315', 'http://www.wikidata.org/entity/Q318454', 'http://www.wikidata.org/entity/Q5095345', 'http://www.wikidata.org/entity/Q4868011', 'http://www.wikidata.org/entity/Q10543063', 'http://www.wikidata.org/entity/Q4724807', 'http://www.wikidata.org/entity/Q9333124', 'http://www.wikidata.org/entity/Q16727911', 'http://www.wikidata.org/entity/Q3334656', 'http://www.wikidata.org/entity/Q2875006', 'http://www.wikidata.org/entity/Q17580012', 'http://www.wikidata.org/entity/Q3810173']",113
4,5,3-ingoing-http://www.wikidata.org/prop/direct/P840;http://www.wikidata.org/entity/Q79,113,"['http://www.wikidata.org/entity/Q19259751', 'http://www.wikidata.org/entity/Q28840746', 'http://www.wikidata.org/entity/Q2456943', 'http://www.wikidata.org/entity/Q5089363', 'http://www.wikidata.org/entity/Q42530992', 'http://www.wikidata.org/entity/Q4881388', 'http://www.wikidata.org/entity/Q7571847', 'http://www.wikidata.org/entity/Q20993892', 'http://www.wikidata.org/entity/Q7824465', 'http://www.wikidata.org/entity/Q16117402', 'http://www.wikidata.org/entity/Q7689612', 'http://www.wikidata.org/entity/Q7622557', 'http://www.wikidata.org/entity/Q2900507', 'http://www.wikidata.org/entity/Q16128100', 'http://www.wikidata.org/entity/Q26252243', 'http://www.wikidata.org/entity/Q7398365', 'http://www.wikidata.org/entity/Q12238943', 'http://www.wikidata.org/entity/Q25205283', 'http://www.wikidata.org/entity/Q5976416', 'http://www.wikidata.org/entity/Q38620429', 'http://www.wikidata.org/entity/Q20313043', 'http://www.wikidata.org/entity/Q28219908', 'http://www.wikidata.org/entity/Q7745210', 'http://www.wikidata.org/entity/Q22684017', 'http://www.wikidata.org/entity/Q6347024', 'http://www.wikidata.org/entity/Q6865080', 'http://www.wikidata.org/entity/Q7459736', 'http://www.wikidata.org/entity/Q21480376', 'http://www.wikidata.org/entity/Q1393871', 'http://www.wikidata.org/entity/Q3221636', 'http://www.wikidata.org/entity/Q6470715', 'http://www.wikidata.org/entity/Q3740034', 'http://www.wikidata.org/entity/Q7735877', 'http://www.wikidata.org/entity/Q7717620', 'http://www.wikidata.org/entity/Q27902239', 'http://www.wikidata.org/entity/Q12717822', 'http://www.wikidata.org/entity/Q6538244', 'http://www.wikidata.org/entity/Q7745871', 'http://www.wikidata.org/entity/Q7422028', 'http://www.wikidata.org/entity/Q4747998', 'http://www.wikidata.org/entity/Q7705982', 'http://www.wikidata.org/entity/Q5245871', 'http://www.wikidata.org/entity/Q5432371', 'http://www.wikidata.org/entity/Q45172506', 'http://www.wikidata.org/entity/Q2829217', 'http://www.wikidata.org/entity/Q7180544', 'http://www.wikidata.org/entity/Q2891082', 'http://www.wikidata.org/entity/Q15864032', 'http://www.wikidata.org/entity/Q20538707', 'http://www.wikidata.org/entity/Q1630569', 'http://www.wikidata.org/entity/Q5057726', 'http://www.wikidata.org/entity/Q47068510', 'http://www.wikidata.org/entity/Q7733750', 'http://www.wikidata.org/entity/Q5679162', 'http://www.wikidata.org/entity/Q14703963', 'http://www.wikidata.org/entity/Q3521550', 'http://www.wikidata.org/entity/Q7717935', 'http://www.wikidata.org/entity/Q20649657', 'http://www.wikidata.org/entity/Q1423485', 'http://www.wikidata.org/entity/Q2911601', 'http://www.wikidata.org/entity/Q4827967', 'http://www.wikidata.org/entity/Q7746587', 'http://www.wikidata.org/entity/Q18170614', 'http://www.wikidata.org/entity/Q47154753', 'http://www.wikidata.org/entity/Q17064013', 'http://www.wikidata.org/entity/Q20642747', 'http://www.wikidata.org/entity/Q5124749', 'http://www.wikidata.org/entity/Q6399270', 'http://www.wikidata.org/entity/Q7992681', 'http://www.wikidata.org/entity/Q1147190', 'http://www.wikidata.org/entity/Q241987', 'http://www.wikidata.org/entity/Q19903043', 'http://www.wikidata.org/entity/Q4804340', 'http://www.wikidata.org/entity/Q4695679', 'http://www.wikidata.org/entity/Q17059478', 'http://www.wikidata.org/entity/Q17271663', 'http://www.wikidata.org/entity/Q1766235', 'http://www.wikidata.org/entity/Q16118942', 'http://www.wikidata.org/entity/Q607690', 'http://www.wikidata.org/entity/Q3481415', 'http://www.wikidata.org/entity/Q7717938', 'http://www.wikidata.org/entity/Q4699988', 'http://www.wikidata.org/entity/Q50331527', 'http://www.wikidata.org/entity/Q1142358', 'http://www.wikidata.org/entity/Q28219911', 'http://www.wikidata.org/entity/Q544992', 'http://www.wikidata.org/entity/Q16002328', 'http://www.wikidata.org/entity/Q7717934', 'http://www.wikidata.org/entity/Q21993415', 'http://www.wikidata.org/entity/Q2917343', 'http://www.wikidata.org/entity/Q629346', 'http://www.wikidata.org/entity/Q4690571', 'http://www.wikidata.org/entity/Q1643361', 'http://www.wikidata.org/entity/Q16125048', 'http://www.wikidata.org/entity/Q1643146', 'http://www.wikidata.org/entity/Q41903976', 'http://www.wikidata.org/entity/Q151730', 'http://www.wikidata.org/entity/Q6448829', 'http://www.wikidata.org/entity/Q1072192', 'http://www.wikidata.org/entity/Q18343875', 'http://www.wikidata.org/entity/Q7717936', 'http://www.wikidata.org/entity/Q7717937', 'http://www.wikidata.org/entity/Q15377196', 'http://www.wikidata.org/entity/Q4900235', 'http://www.wikidata.org/entity/Q7300988', 'http://www.wikidata.org/entity/Q16126401', 'http://www.wikidata.org/entity/Q20511487', 'http://www.wikidata.org/entity/Q7387207', 'http://www.wikidata.org/entity/Q3212285', 'http://www.wikidata.org/entity/Q3496948', 'http://www.wikidata.org/entity/Q28754158', 'http://www.wikidata.org/entity/Q25891862', 'http://www.wikidata.org/entity/Q6784783']",110
5,6,3-ingoing-http://www.wikidata.org/prop/direct/P19;http://www.wikidata.org/entity/Q796,110,"['http://www.wikidata.org/entity/Q4310559', 'http://www.wikidata.org/entity/Q1196657', 'http://www.wikidata.org/entity/Q3002383', 'http://www.wikidata.org/entity/Q184569', 'http://www.wikidata.org/entity/Q3771675', 'http://www.wikidata.org/entity/Q1189436', 'http://www.wikidata.org/entity/Q105801', 'http://www.wikidata.org/entity/Q27088973', 'http://www.wikidata.org/entity/Q431660', 'http://www.wikidata.org/entity/Q3221022', 'http://www.wikidata.org/entity/Q5480936', 'http://www.wikidata.org/entity/Q4356136', 'http://www.wikidata.org/entity/Q7716309', 'http://www.wikidata.org/entity/Q463768', 'http://www.wikidata.org/entity/Q2121040', 'http://www.wikidata.org/entity/Q2534019', 'http://www.wikidata.org/entity/Q4659823', 'http://www.wikidata.org/entity/Q3945148', 'http://www.wikidata.org/entity/Q19216421', 'http://www.wikidata.org/entity/Q1059914', 'http://www.wikidata.org/entity/Q390063', 'http://www.wikidata.org/entity/Q7380055', 'http://www.wikidata.org/entity/Q23805791', 'http://www.wikidata.org/entity/Q826495', 'http://www.wikidata.org/entity/Q2630920', 'http://www.wikidata.org/entity/Q4849781', 'http://www.wikidata.org/entity/Q3819226', 'http://www.wikidata.org/entity/Q4939003', 'http://www.wikidata.org/entity/Q22911666', 'http://www.wikidata.org/entity/Q909465', 'http://www.wikidata.org/entity/Q22829001', 'http://www.wikidata.org/entity/Q22911617', 'http://www.wikidata.org/entity/Q833885', 'http://www.wikidata.org/entity/Q23010249', 'http://www.wikidata.org/entity/Q1219349', 'http://www.wikidata.org/entity/Q21451532', 'http://www.wikidata.org/entity/Q791439', 'http://www.wikidata.org/entity/Q3563367', 'http://www.wikidata.org/entity/Q3257249', 'http://www.wikidata.org/entity/Q746583', 'http://www.wikidata.org/entity/Q2618557', 'http://www.wikidata.org/entity/Q875563', 'http://www.wikidata.org/entity/Q1997274', 'http://www.wikidata.org/entity/Q1025973', 'http://www.wikidata.org/entity/Q673643', 'http://www.wikidata.org/entity/Q5451944', 'http://www.wikidata.org/entity/Q129068', 'http://www.wikidata.org/entity/Q2903547', 'http://www.wikidata.org/entity/Q1214882', 'http://www.wikidata.org/entity/Q24246307', 'http://www.wikidata.org/entity/Q12126891', 'http://www.wikidata.org/entity/Q1756220', 'http://www.wikidata.org/entity/Q7728871', 'http://www.wikidata.org/entity/Q4658060', 'http://www.wikidata.org/entity/Q681774', 'http://www.wikidata.org/entity/Q2824411', 'http://www.wikidata.org/entity/Q3414563', 'http://www.wikidata.org/entity/Q464014', 'http://www.wikidata.org/entity/Q7245851', 'http://www.wikidata.org/entity/Q7460655', 'http://www.wikidata.org/entity/Q3922049', 'http://www.wikidata.org/entity/Q24229380', 'http://www.wikidata.org/entity/Q3155952', 'http://www.wikidata.org/entity/Q4689537', 'http://www.wikidata.org/entity/Q3210754', 'http://www.wikidata.org/entity/Q320423', 'http://www.wikidata.org/entity/Q3280713', 'http://www.wikidata.org/entity/Q7716477', 'http://www.wikidata.org/entity/Q1937488', 'http://www.wikidata.org/entity/Q811024', 'http://www.wikidata.org/entity/Q429098', 'http://www.wikidata.org/entity/Q22911704', 'http://www.wikidata.org/entity/Q4546023', 'http://www.wikidata.org/entity/Q2405401', 'http://www.wikidata.org/entity/Q5451946', 'http://www.wikidata.org/entity/Q22939130', 'http://www.wikidata.org/entity/Q3332989', 'http://www.wikidata.org/entity/Q2949778', 'http://www.wikidata.org/entity/Q4807393', 'http://www.wikidata.org/entity/Q5288753', 'http://www.wikidata.org/entity/Q668568', 'http://www.wikidata.org/entity/Q1214221', 'http://www.wikidata.org/entity/Q1193680', 'http://www.wikidata.org/entity/Q30138024', 'http://www.wikidata.org/entity/Q1564698', 'http://www.wikidata.org/entity/Q1757452', 'http://www.wikidata.org/entity/Q5989918', 'http://www.wikidata.org/entity/Q23690297', 'http://www.wikidata.org/entity/Q24050465', 'http://www.wikidata.org/entity/Q3224456', 'http://www.wikidata.org/entity/Q5223432', 'http://www.wikidata.org/entity/Q22679671', 'http://www.wikidata.org/entity/Q217542', 'http://www.wikidata.org/entity/Q23653633', 'http://www.wikidata.org/entity/Q18640904', 'http://www.wikidata.org/entity/Q541079', 'http://www.wikidata.org/entity/Q7723360', 'http://www.wikidata.org/entity/Q3196275', 'http://www.wikidata.org/entity/Q306778', 'http://www.wikidata.org/entity/Q4702411', 'http://www.wikidata.org/entity/Q7416917', 'http://www.wikidata.org/entity/Q1193450', 'http://www.wikidata.org/entity/Q587854', 'http://www.wikidata.org/entity/Q317620', 'http://www.wikidata.org/entity/Q24263510', 'http://www.wikidata.org/entity/Q174284', 'http://www.wikidata.org/entity/Q498797', 'http://www.wikidata.org/entity/Q487612', 'http://www.wikidata.org/entity/Q907640', 'http://www.wikidata.org/entity/Q2567084']",94
