,subject,predicate,object,type_df,iteration
57,http://www.wikidata.org/entity/Q1034037,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
60,http://www.wikidata.org/entity/Q1096151,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
61,http://www.wikidata.org/entity/Q1172504,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
62,http://www.wikidata.org/entity/Q1174179,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
63,http://www.wikidata.org/entity/Q122371,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
64,http://www.wikidata.org/entity/Q1230997,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
65,http://www.wikidata.org/entity/Q1238900,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
66,http://www.wikidata.org/entity/Q1345169,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
68,http://www.wikidata.org/entity/Q1378270,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
70,http://www.wikidata.org/entity/Q1474180,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
71,http://www.wikidata.org/entity/Q1497886,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
72,http://www.wikidata.org/entity/Q15076387,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
73,http://www.wikidata.org/entity/Q152989,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
74,http://www.wikidata.org/entity/Q153214,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
75,http://www.wikidata.org/entity/Q153858,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
76,http://www.wikidata.org/entity/Q154573,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
77,http://www.wikidata.org/entity/Q156554,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
79,http://www.wikidata.org/entity/Q15829757,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
81,http://www.wikidata.org/entity/Q160011,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
82,http://www.wikidata.org/entity/Q16146801,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
83,http://www.wikidata.org/entity/Q163730,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
87,http://www.wikidata.org/entity/Q16531803,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
88,http://www.wikidata.org/entity/Q1669385,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
91,http://www.wikidata.org/entity/Q1765465,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
92,http://www.wikidata.org/entity/Q1776203,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
93,http://www.wikidata.org/entity/Q1778176,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
94,http://www.wikidata.org/entity/Q18937,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
95,http://www.wikidata.org/entity/Q1989637,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
96,http://www.wikidata.org/entity/Q1989784,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
97,http://www.wikidata.org/entity/Q19899000,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
98,http://www.wikidata.org/entity/Q19910385,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
99,http://www.wikidata.org/entity/Q199371,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
100,http://www.wikidata.org/entity/Q19969336,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
102,http://www.wikidata.org/entity/Q1998995,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
103,http://www.wikidata.org/entity/Q2011177,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
104,http://www.wikidata.org/entity/Q2013772,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
106,http://www.wikidata.org/entity/Q2026080,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
107,http://www.wikidata.org/entity/Q2053006,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
108,http://www.wikidata.org/entity/Q2053030,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
109,http://www.wikidata.org/entity/Q2089011,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
112,http://www.wikidata.org/entity/Q211855,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
116,http://www.wikidata.org/entity/Q2207327,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
117,http://www.wikidata.org/entity/Q2221265,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
119,http://www.wikidata.org/entity/Q2237192,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
125,http://www.wikidata.org/entity/Q233379,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
126,http://www.wikidata.org/entity/Q2337604,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
127,http://www.wikidata.org/entity/Q2342328,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
128,http://www.wikidata.org/entity/Q2382729,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
130,http://www.wikidata.org/entity/Q242644,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
131,http://www.wikidata.org/entity/Q2451530,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
132,http://www.wikidata.org/entity/Q2455332,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
133,http://www.wikidata.org/entity/Q2467678,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
134,http://www.wikidata.org/entity/Q2496378,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
136,http://www.wikidata.org/entity/Q250383,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
137,http://www.wikidata.org/entity/Q250652,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
141,http://www.wikidata.org/entity/Q2568851,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
142,http://www.wikidata.org/entity/Q2585904,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
143,http://www.wikidata.org/entity/Q2624963,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
144,http://www.wikidata.org/entity/Q2626237,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
146,http://www.wikidata.org/entity/Q263245,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
147,http://www.wikidata.org/entity/Q2632850,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
148,http://www.wikidata.org/entity/Q2633083,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
149,http://www.wikidata.org/entity/Q2633421,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
150,http://www.wikidata.org/entity/Q2636209,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
151,http://www.wikidata.org/entity/Q2657479,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
152,http://www.wikidata.org/entity/Q2661859,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
154,http://www.wikidata.org/entity/Q28205,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q361,ingoing,1
