,subject,predicate,object,type_df,superclass
0,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P1151,http://www.wikidata.org/entity/Q3247957,outgoing,[]
1,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P1424,http://www.wikidata.org/entity/Q5928186,outgoing,[]
5,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q11708,outgoing,[]
6,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q15,outgoing,[]
7,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q159,outgoing,[]
8,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q21195,outgoing,[]
9,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q46,outgoing,[]
10,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q48,outgoing,[]
11,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q4918,outgoing,[]
12,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q7204,outgoing,[]
13,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q97,outgoing,[]
14,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P276,http://www.wikidata.org/entity/Q98,outgoing,[]
15,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P2959,http://www.wikidata.org/entity/Q21777981,outgoing,[]
16,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P2959,http://www.wikidata.org/entity/Q25681543,outgoing,[]
17,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P2959,http://www.wikidata.org/entity/Q27643331,outgoing,[]
18,http://www.wikidata.org/entity/Q362,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q103495,outgoing,[]
