,subject,predicate,object,type_df,iteration
2,http://www.wikidata.org/entity/Q17155561,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
5,http://www.wikidata.org/entity/Q17155561,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q1128178,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q127471,outgoing,2
1,http://www.wikidata.org/entity/Q1128178,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
2,http://www.wikidata.org/entity/Q1128178,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q52583,outgoing,2
0,http://www.wikidata.org/entity/Q10381624,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q5749426,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q18786715,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q318223,outgoing,2
4,http://www.wikidata.org/entity/Q18786715,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q27076640,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
4,http://www.wikidata.org/entity/Q767632,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
11,http://www.wikidata.org/entity/Q767632,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
2,http://www.wikidata.org/entity/Q616828,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q2419130,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q5975859,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
5,http://www.wikidata.org/entity/Q276585,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q318223,outgoing,2
6,http://www.wikidata.org/entity/Q276585,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
13,http://www.wikidata.org/entity/Q276585,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q318223,outgoing,2
2,http://www.wikidata.org/entity/Q845783,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
6,http://www.wikidata.org/entity/Q845783,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q2303661,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
8,http://www.wikidata.org/entity/Q2303661,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
0,http://www.wikidata.org/entity/Q2758707,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q276589,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q26876,outgoing,2
5,http://www.wikidata.org/entity/Q276589,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
11,http://www.wikidata.org/entity/Q276589,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
1,http://www.wikidata.org/entity/Q18333025,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q26876,outgoing,2
2,http://www.wikidata.org/entity/Q18333025,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
6,http://www.wikidata.org/entity/Q18333025,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q26876,outgoing,2
5,http://www.wikidata.org/entity/Q5418004,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
6,http://www.wikidata.org/entity/Q5418004,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q47447,outgoing,2
2,http://www.wikidata.org/entity/Q20882673,http://www.wikidata.org/prop/direct/P162,http://www.wikidata.org/entity/Q318223,outgoing,2
3,http://www.wikidata.org/entity/Q20882673,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
6,http://www.wikidata.org/entity/Q20882673,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
7,http://www.wikidata.org/entity/Q20882673,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q286501,outgoing,2
8,http://www.wikidata.org/entity/Q20882673,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q318223,outgoing,2
10,http://www.wikidata.org/entity/Q20882673,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q286501,outgoing,2
11,http://www.wikidata.org/entity/Q20882673,http://www.wikidata.org/prop/direct/P86,http://www.wikidata.org/entity/Q318223,outgoing,2
3,http://www.wikidata.org/entity/Q1256838,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
9,http://www.wikidata.org/entity/Q1256838,http://www.wikidata.org/prop/direct/P676,http://www.wikidata.org/entity/Q26876,outgoing,2
4,http://www.wikidata.org/entity/Q842214,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
3,http://www.wikidata.org/entity/Q21100,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
4,http://www.wikidata.org/entity/Q21100,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q45667,outgoing,2
7,http://www.wikidata.org/entity/Q21100,http://www.wikidata.org/prop/direct/P264,http://www.wikidata.org/entity/Q9288038,outgoing,2
3,http://www.wikidata.org/entity/Q2413072,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
1,http://www.wikidata.org/entity/Q2422194,http://www.wikidata.org/prop/direct/P175,http://www.wikidata.org/entity/Q26876,outgoing,2
