,subject,predicate,object,type_df,iteration
476,http://www.wikidata.org/entity/Q29991973,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q645883,ingoing,5
477,http://www.wikidata.org/entity/Q30028205,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q645883,ingoing,5
578,http://www.wikidata.org/entity/Q4137990,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q645883,ingoing,5
645,http://www.wikidata.org/entity/Q444698,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q645883,ingoing,5
728,http://www.wikidata.org/entity/Q626191,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q645883,ingoing,5
746,http://www.wikidata.org/entity/Q683271,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q645883,ingoing,5
751,http://www.wikidata.org/entity/Q6902341,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q645883,ingoing,5
752,http://www.wikidata.org/entity/Q690413,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q645883,ingoing,5
949,http://www.wikidata.org/entity/Q7097513,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q645883,ingoing,5
1022,http://www.wikidata.org/entity/Q859217,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q645883,ingoing,5
1,http://www.wikidata.org/entity/Q170306,http://www.wikidata.org/prop/direct/P1478,http://www.wikidata.org/entity/Q702250,ingoing,6
0,http://www.wikidata.org/entity/Q702250,http://www.wikidata.org/prop/direct/P1536,http://www.wikidata.org/entity/Q170306,outgoing,6
1,http://www.wikidata.org/entity/Q508258,http://www.wikidata.org/prop/direct/P361,http://www.wikidata.org/entity/Q8683,outgoing,6
0,http://www.wikidata.org/entity/Q185392,http://www.wikidata.org/prop/direct/P135,http://www.wikidata.org/entity/Q1580145,outgoing,8
6,http://www.wikidata.org/entity/Q27949585,http://www.wikidata.org/prop/direct/P186,http://www.wikidata.org/entity/Q45621,outgoing,8
1,http://www.wikidata.org/entity/Q17491013,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q11460,outgoing,8
3,http://www.wikidata.org/entity/Q17491013,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q36963,outgoing,8
8,http://www.wikidata.org/entity/Q25481567,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q36963,outgoing,8
10,http://www.wikidata.org/entity/Q29643914,http://www.wikidata.org/prop/direct/P195,http://www.wikidata.org/entity/Q4247345,outgoing,8
0,http://www.wikidata.org/entity/Q2520916,http://www.wikidata.org/prop/direct/P135,http://www.wikidata.org/entity/Q1580145,outgoing,8
2,http://www.wikidata.org/entity/Q2155855,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q146,outgoing,8
4,http://www.wikidata.org/entity/Q29863589,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q327954,outgoing,8
4,http://www.wikidata.org/entity/Q29654657,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q36963,outgoing,8
7,http://www.wikidata.org/entity/Q3837491,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q11460,outgoing,8
2,http://www.wikidata.org/entity/Q19392232,http://www.wikidata.org/prop/direct/P180,http://www.wikidata.org/entity/Q11460,outgoing,8
14,http://www.wikidata.org/entity/Q23702848,http://www.wikidata.org/prop/direct/P61,http://www.wikidata.org/entity/Q1164334,outgoing,9
12,http://www.wikidata.org/entity/Q57751,http://www.wikidata.org/prop/direct/P39,http://www.wikidata.org/entity/Q3780304,outgoing,10
2,http://www.wikidata.org/entity/Q57360,http://www.wikidata.org/prop/direct/P166,http://www.wikidata.org/entity/Q1059569,outgoing,10
0,http://www.wikidata.org/entity/Q663005,http://www.wikidata.org/prop/direct/P1346,http://www.wikidata.org/entity/Q19943,ingoing,10
17,http://www.wikidata.org/entity/Q19943,http://www.wikidata.org/prop/direct/P166,http://www.wikidata.org/entity/Q663005,outgoing,10
4,http://www.wikidata.org/entity/Q182609,http://www.wikidata.org/prop/direct/P1344,http://www.wikidata.org/entity/Q8429,outgoing,10
6,http://www.wikidata.org/entity/Q182609,http://www.wikidata.org/prop/direct/P166,http://www.wikidata.org/entity/Q1059569,outgoing,10
20,http://www.wikidata.org/entity/Q200686,http://www.wikidata.org/prop/direct/P35,http://www.wikidata.org/entity/Q329,ingoing,10
23,http://www.wikidata.org/entity/Q173152,http://www.wikidata.org/prop/direct/P488,http://www.wikidata.org/entity/Q329,ingoing,10
1,http://www.wikidata.org/entity/Q329,http://www.wikidata.org/prop/direct/P102,http://www.wikidata.org/entity/Q173152,outgoing,10
37,http://www.wikidata.org/entity/Q329,http://www.wikidata.org/prop/direct/P39,http://www.wikidata.org/entity/Q3780304,outgoing,10
2,http://www.wikidata.org/entity/Q945181,http://www.wikidata.org/prop/direct/P102,http://www.wikidata.org/entity/Q173152,outgoing,10
13,http://www.wikidata.org/entity/Q945181,http://www.wikidata.org/prop/direct/P39,http://www.wikidata.org/entity/Q3780304,outgoing,10
