,iteration,path_expanded,nb_expanded,node_expanded,score
0,1,3-ingoing-http://www.wikidata.org/prop/direct/P175;http://www.wikidata.org/entity/Q214813,1,['http://www.wikidata.org/entity/Q214813'],3
1,2,3-outgoing-http://www.wikidata.org/entity/Q5656854;http://www.wikidata.org/prop/direct/P175,3,"['http://www.wikidata.org/entity/Q5033820', 'http://www.wikidata.org/entity/Q5656854', 'http://www.wikidata.org/entity/Q16484493']",5
2,3,3-ingoing-http://www.wikidata.org/prop/direct/P175;http://www.wikidata.org/entity/Q151814,4,"['http://www.wikidata.org/entity/Q238465', 'http://www.wikidata.org/entity/Q2134234', 'http://www.wikidata.org/entity/Q151814', 'http://www.wikidata.org/entity/Q234024']",51
3,4,3-ingoing-http://www.wikidata.org/prop/direct/P175;http://www.wikidata.org/entity/Q2134234,50,"['http://www.wikidata.org/entity/Q4659099', 'http://www.wikidata.org/entity/Q5283774', 'http://www.wikidata.org/entity/Q5128379', 'http://www.wikidata.org/entity/Q871825', 'http://www.wikidata.org/entity/Q5306545', 'http://www.wikidata.org/entity/Q6316362', 'http://www.wikidata.org/entity/Q7767815', 'http://www.wikidata.org/entity/Q1157267', 'http://www.wikidata.org/entity/Q4762057', 'http://www.wikidata.org/entity/Q3711920', 'http://www.wikidata.org/entity/Q16937103', 'http://www.wikidata.org/entity/Q5375536', 'http://www.wikidata.org/entity/Q11704396', 'http://www.wikidata.org/entity/Q3279744', 'http://www.wikidata.org/entity/Q4883389', 'http://www.wikidata.org/entity/Q7765276', 'http://www.wikidata.org/entity/Q7772253', 'http://www.wikidata.org/entity/Q4739329', 'http://www.wikidata.org/entity/Q8214188', 'http://www.wikidata.org/entity/Q7712691', 'http://www.wikidata.org/entity/Q9086875', 'http://www.wikidata.org/entity/Q17022658', 'http://www.wikidata.org/entity/Q5297726', 'http://www.wikidata.org/entity/Q2651510', 'http://www.wikidata.org/entity/Q5036753', 'http://www.wikidata.org/entity/Q7422139', 'http://www.wikidata.org/entity/Q5128365', 'http://www.wikidata.org/entity/Q2710688', 'http://www.wikidata.org/entity/Q5978026', 'http://www.wikidata.org/entity/Q7646685', 'http://www.wikidata.org/entity/Q5254042', 'http://www.wikidata.org/entity/Q26964870', 'http://www.wikidata.org/entity/Q26964869', 'http://www.wikidata.org/entity/Q29967361', 'http://www.wikidata.org/entity/Q3624722', 'http://www.wikidata.org/entity/Q7782816', 'http://www.wikidata.org/entity/Q3504237', 'http://www.wikidata.org/entity/Q4187276', 'http://www.wikidata.org/entity/Q5499710', 'http://www.wikidata.org/entity/Q4778309', 'http://www.wikidata.org/entity/Q11704161', 'http://www.wikidata.org/entity/Q4185706', 'http://www.wikidata.org/entity/Q4186918', 'http://www.wikidata.org/entity/Q5391762', 'http://www.wikidata.org/entity/Q2784001', 'http://www.wikidata.org/entity/Q7422127', 'http://www.wikidata.org/entity/Q5917452', 'http://www.wikidata.org/entity/Q2894993', 'http://www.wikidata.org/entity/Q27890245', 'http://www.wikidata.org/entity/Q287314']",43
